Year,Geo_Level,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Value
2022,COUNTY,OHIO,39,SOUTHEAST,90,PERRY,127,108
2022,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,104
2022,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,304
2022,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,017,"1,142"
2022,COUNTY,OHIO,39,SOUTHWEST,70,CLERMONT,025,"1,052"
2022,COUNTY,OHIO,39,SOUTHWEST,70,CLINTON,027,367
2022,COUNTY,OHIO,39,SOUTHWEST,70,GREENE,057,220
2022,COUNTY,OHIO,39,SOUTHWEST,70,HAMILTON,061,492
2022,COUNTY,OHIO,39,SOUTHWEST,70,MONTGOMERY,113,474
2022,COUNTY,OHIO,39,SOUTHWEST,70,PREBLE,135,518
2022,COUNTY,OHIO,39,SOUTHWEST,70,WARREN,165,383
2022,COUNTY,OHIO,39,WEST CENTRAL,40,AUGLAIZE,011,295
2022,COUNTY,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,021,669
2022,COUNTY,OHIO,39,WEST CENTRAL,40,CLARK,023,701
2022,COUNTY,OHIO,39,WEST CENTRAL,40,DARKE,037,292
2022,COUNTY,OHIO,39,WEST CENTRAL,40,HARDIN,065,220
2022,COUNTY,OHIO,39,WEST CENTRAL,40,LOGAN,091,807
2022,COUNTY,OHIO,39,WEST CENTRAL,40,MERCER,107,260
2022,COUNTY,OHIO,39,WEST CENTRAL,40,MIAMI,109,400
2022,COUNTY,OHIO,39,WEST CENTRAL,40,SHELBY,149,29
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,CANADIAN,017,55
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,CLEVELAND,027,209
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,037,"1,026"
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,051,74
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,073,14
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,081,545
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,083,60
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,087,89
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,24
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,791
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,112
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,234
2022,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,171
2022,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,001, (D)
2022,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,021,95
2022,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,061,81
2022,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,063,32
2022,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,091,59
2022,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,228
2022,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,527
2022,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,120
2022,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,247
2022,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,003, (D)
2022,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,047,86
2022,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,053,16
2022,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,071,57
2022,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,093,81
2022,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,97
2022,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,12
2022,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153, (D)
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,035, (D)
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,DELAWARE,041,95
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,097,151
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,56
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,284
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,518
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,162
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,ROGERS,131,806
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,TULSA,143,647
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,"2,724"
2022,COUNTY,OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,23
2022,COUNTY,OKLAHOMA,40,PANHANDLE,10,ELLIS,045, (D)
2022,COUNTY,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,4
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,ATOKA,005,154
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,013,136
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,CARTER,019,136
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,COAL,029,70
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,049,28
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JEFFERSON,067,17
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JOHNSTON,069,39
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,085,118
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,095,274
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MURRAY,099, (D)
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,210
2022,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,27
2022,COUNTY,OKLAHOMA,40,SOUTHEAST,90,CHOCTAW,023,46
2022,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LATIMER,077,85
2022,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,079,100
2022,COUNTY,OKLAHOMA,40,SOUTHEAST,90,MCCURTAIN,089,6
2022,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,31
2022,COUNTY,OKLAHOMA,40,SOUTHWEST,30,CADDO,015,29
2022,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COMANCHE,031,38
2022,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COTTON,033,4
2022,COUNTY,OKLAHOMA,40,SOUTHWEST,30,GREER,055,22
2022,COUNTY,OKLAHOMA,40,SOUTHWEST,30,JACKSON,065,597
2022,COUNTY,OKLAHOMA,40,SOUTHWEST,30,KIOWA,075, (D)
2022,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,009,26
2022,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BLAINE,011,46
2022,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,CUSTER,039,103
2022,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,DEWEY,043,50
2022,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,ROGER MILLS,129, (D)
2022,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,WASHITA,149,26
2022,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,027, (D)
2022,COUNTY,OREGON,41,NORTH CENTRAL,20,MORROW,049, (D)
2022,COUNTY,OREGON,41,NORTH CENTRAL,20,WASCO,065,170
2022,COUNTY,OREGON,41,NORTHEAST,30,BAKER,001,61
2022,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,059,"16,686"
2022,COUNTY,OREGON,41,NORTHEAST,30,UNION,061, (D)
2022,COUNTY,OREGON,41,NORTHEAST,30,WALLOWA,063,45
2022,COUNTY,OREGON,41,NORTHWEST,10,BENTON,003,"18,005"
2022,COUNTY,OREGON,41,NORTHWEST,10,CLACKAMAS,005, (D)
2022,COUNTY,OREGON,41,NORTHWEST,10,CLATSOP,007,44
2022,COUNTY,OREGON,41,NORTHWEST,10,COLUMBIA,009,286
2022,COUNTY,OREGON,41,NORTHWEST,10,LANE,039,"3,114"
2022,COUNTY,OREGON,41,NORTHWEST,10,LINCOLN,041,918
2022,COUNTY,OREGON,41,NORTHWEST,10,LINN,043,"5,913"
2022,COUNTY,OREGON,41,NORTHWEST,10,MARION,047,"5,384"
2022,COUNTY,OREGON,41,NORTHWEST,10,MULTNOMAH,051,"1,332"
2022,COUNTY,OREGON,41,NORTHWEST,10,POLK,053,"1,919"
2022,COUNTY,OREGON,41,NORTHWEST,10,TILLAMOOK,057,32
2022,COUNTY,OREGON,41,NORTHWEST,10,WASHINGTON,067,"2,719"
2022,COUNTY,OREGON,41,NORTHWEST,10,YAMHILL,071,"8,950"
2022,COUNTY,OREGON,41,SOUTHEAST,80,CROOK,013,116
2022,COUNTY,OREGON,41,SOUTHEAST,80,DESCHUTES,017,207
2022,COUNTY,OREGON,41,SOUTHEAST,80,GRANT,023,599
2022,COUNTY,OREGON,41,SOUTHEAST,80,HARNEY,025,90
2022,COUNTY,OREGON,41,SOUTHEAST,80,JEFFERSON,031,14
2022,COUNTY,OREGON,41,SOUTHEAST,80,KLAMATH,035,"1,170"
2022,COUNTY,OREGON,41,SOUTHEAST,80,LAKE,037, (D)
2022,COUNTY,OREGON,41,SOUTHEAST,80,MALHEUR,045,"20,727"
2022,COUNTY,OREGON,41,SOUTHEAST,80,WHEELER,069,7
2022,COUNTY,OREGON,41,SOUTHWEST,70,COOS,011,37
2022,COUNTY,OREGON,41,SOUTHWEST,70,CURRY,015,30
2022,COUNTY,OREGON,41,SOUTHWEST,70,DOUGLAS,019,"1,562"
2022,COUNTY,OREGON,41,SOUTHWEST,70,JACKSON,029,"6,043"
2022,COUNTY,OREGON,41,SOUTHWEST,70,JOSEPHINE,033,449
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,BLAIR,013,47
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CAMBRIA,021,336
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CENTRE,027,483
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CLEARFIELD,033,165
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,COLUMBIA,037, (D)
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,DAUPHIN,043,889
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,HUNTINGDON,061,398
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,JUNIATA,067,247
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MIFFLIN,087, (D)
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MONTOUR,093,20
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,NORTHUMBERLAND,097,175
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,PERRY,099,626
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,SNYDER,109,463
2022,COUNTY,PENNSYLVANIA,42,CENTRAL,50,UNION,119, (D)
2022,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,CARBON,025,79
2022,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,LEHIGH,077,178
2022,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,LUZERNE,079,215
2022,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,MONROE,089,176
2022,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,NORTHAMPTON,095,346
2022,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,PIKE,103,49
2022,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,SCHUYLKILL,107,103
2022,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,BRADFORD,015,"1,077"
2022,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CAMERON,023,203
2022,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CLINTON,035,223
2022,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,ELK,047,445
2022,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,LYCOMING,081,"4,609"
2022,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,MCKEAN,083,300
2022,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,POTTER,105,172
2022,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,SULLIVAN,113,12
2022,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,TIOGA,117,550
2022,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,LACKAWANNA,069,174
2022,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,SUSQUEHANNA,115,"1,194"
2022,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,WAYNE,127,846
2022,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,WYOMING,131,310
2022,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,CRAWFORD,039,608
2022,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,ERIE,049,842
2022,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,FOREST,053, (D)
2022,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,MERCER,085,310
2022,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,VENANGO,121,35
2022,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,WARREN,123,64
2022,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,ADAMS,001,"4,618"
2022,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,BEDFORD,009,"1,077"
2022,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,CUMBERLAND,041,794
2022,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,FRANKLIN,055,735
2022,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,FULTON,057, (D)
2022,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,YORK,133,"1,399"
2022,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,BERKS,011,916
2022,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,BUCKS,017,928
2022,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,CHESTER,029,"2,287"
2022,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,DELAWARE,045,381
2022,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LANCASTER,071,"1,887"
2022,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LEBANON,075,"2,590"
2022,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,MONTGOMERY,091,895
2022,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,PHILADELPHIA,101,589
2022,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,ALLEGHENY,003,"1,585"
2022,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,FAYETTE,051,183
2022,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,GREENE,059,62
2022,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,SOMERSET,111,269
2022,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,WASHINGTON,125,"1,725"
2022,COUNTY,PENNSYLVANIA,42,SOUTHWESTERN,70,WESTMORELAND,129,"1,233"
2022,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,ARMSTRONG,005,261
2022,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,BEAVER,007,952
2022,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,BUTLER,019,646
2022,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,CLARION,031,51
2022,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,INDIANA,063,208
2022,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,JEFFERSON,065,107
2022,COUNTY,PENNSYLVANIA,42,WEST CENTRAL,40,LAWRENCE,073,312
2022,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,BRISTOL,001,151
2022,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,003,94
2022,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,005,771
2022,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,007,260
2022,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,009,170
2022,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CALHOUN,017,23
2022,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CLARENDON,027,22
2022,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEE,061,8
2022,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEXINGTON,063,"1,154"
2022,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,ORANGEBURG,075,556
2022,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,RICHLAND,079, (D)
2022,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,SUMTER,085, (D)
2022,COUNTY,SOUTH CAROLINA,45,EASTERN,30,CHESTERFIELD,025,173
2022,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DARLINGTON,031, (D)
2022,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DILLON,033, (D)
2022,COUNTY,SOUTH CAROLINA,45,EASTERN,30,FLORENCE,041,344
2022,COUNTY,SOUTH CAROLINA,45,EASTERN,30,GEORGETOWN,043,132
2022,COUNTY,SOUTH CAROLINA,45,EASTERN,30,HORRY,051,273
2022,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARION,067, (D)
2022,COUNTY,SOUTH CAROLINA,45,EASTERN,30,WILLIAMSBURG,089,61
2022,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,CHESTER,023,489
2022,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,FAIRFIELD,039,141
2022,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,KERSHAW,055,246
2022,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,LANCASTER,057,322
2022,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,YORK,091,700
2022,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,ANDERSON,007,890
2022,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,CHEROKEE,021,157
2022,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,GREENVILLE,045,"1,027"
2022,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,LAURENS,059,146
2022,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,OCONEE,073,528
2022,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,PICKENS,077,"2,294"
2022,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,SPARTANBURG,083,486
2022,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,UNION,087,321
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,ALLENDALE,005,28
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BAMBERG,009,20
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BARNWELL,011,432
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BEAUFORT,013,30
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BERKELEY,015,710
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,CHARLESTON,019,363
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,COLLETON,029,345
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,DORCHESTER,035,381
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,HAMPTON,049,74
2022,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,JASPER,053, (D)
2022,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,ABBEVILLE,001,186
2022,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,AIKEN,003,"1,481"
2022,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,EDGEFIELD,037,178
2022,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,GREENWOOD,047,318
2022,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,MCCORMICK,065,10
2022,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,NEWBERRY,071,220
2022,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,SALUDA,081,492
2022,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,AURORA,003, (D)
2022,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BEADLE,005,86
2022,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BRULE,015,"1,940"
2022,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HUGHES,065,159
2022,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HYDE,069,4
2022,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,JERAULD,073, (D)
2022,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,BROOKINGS,011,576
2022,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,DAVISON,035,18
2022,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,HANSON,061,96
2022,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,KINGSBURY,077,"1,729"
2022,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,LAKE,079,255
2022,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MCCOOK,087,242
2022,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MINNEHAHA,099,367
2022,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MOODY,101, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,013,341
2022,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,EDMUNDS,045, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,FAULK,049, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,SPINK,115,96
2022,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,WALWORTH,129, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,CLARK,025, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,CODINGTON,029, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,DAY,037,"3,848"
2022,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,GRANT,051, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,HAMLIN,057, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,ROBERTS,109,18
2022,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,BUTTE,019, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,DEWEY,041, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,HARDING,063, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,PERKINS,105, (D)
2022,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,ZIEBACH,137,"2,940"
2022,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,GREGORY,053,"4,042"
2022,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,JONES,075, (D)
2022,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TODD,121, (D)
2022,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123,"8,398"
2022,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,009,"4,513"
2022,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,023, (D)
2022,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CLAY,027,20
2022,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,DOUGLAS,043, (D)
2022,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,HUTCHINSON,067,70
2022,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,LINCOLN,083,"1,947"
2022,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,TURNER,125,"1,246"
2022,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,UNION,127,12
2022,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,YANKTON,135, (D)
2022,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,BENNETT,007, (D)
2022,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,CUSTER,033,299
2022,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,FALL RIVER,047,"1,572"
2022,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,JACKSON,071, (D)
2022,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,LAWRENCE,081,"2,024"
2022,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,MEADE,093,"4,682"
2022,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,PENNINGTON,103,262
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,003,206
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CANNON,015,103
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CLAY,027,8
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DAVIDSON,037,594
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DE KALB,041,48
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,GILES,055,346
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,JACKSON,087,196
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,350
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MACON,111,127
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MARSHALL,117,197
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119,424
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MOORE,127,77
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,639
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159,168
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,"1,985"
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,TROUSDALE,169,37
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187,228
2022,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189,347
2022,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,007,618
2022,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,031,113
2022,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,CUMBERLAND,035,291
2022,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FENTRESS,049,162
2022,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,051,224
2022,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,GRUNDY,061,42
2022,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MARION,115,226
2022,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MORGAN,129,110
2022,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,OVERTON,133,384
